V1,V2,cl,dataset
0.044859006941316865,-0.6168067000133671,3,6
-0.09820234490747692,-0.7074415067771466,3,6
0.11324615599672216,-0.37643497451832336,3,6
0.08566034184300789,-0.33355685844305255,3,6
0.09006636510284124,-0.3132511064908146,3,6
-0.06177471675455387,-0.6135259073592303,3,6
-0.04073404170225081,-0.5751212618664313,3,6
0.07963424352150461,-0.4709710960118121,3,6
0.12600465408298217,0.06637806786637081,3,6
-0.053631826551638895,-0.41969692312015056,3,6
-0.021744822434379016,-0.2909400562247643,3,6
-0.07380804686316839,-0.5991549031663446,3,6
0.05277402022921321,-0.5818027028401968,3,6
-0.1880968247987629,-0.24822974883561644,3,6
-0.014255049460590585,-0.30268374527347797,3,6
-0.12084514472894461,-0.3776766594537746,3,6
0.012138202171911666,-0.3236390412820281,3,6
0.1487043918833788,-0.48859168047536705,3,6
0.036804850008465284,-0.49650891407059183,3,6
0.001198276876354487,-0.42211427221115316,3,6
0.050845208387677435,-0.43802505029897776,3,6
-0.10693407222648418,-0.29717338350639766,3,6
0.06351274018485405,-0.23784871439698346,3,6
0.06205423818026397,-0.21887517775829585,3,6
0.14124463829547662,-0.4676340720569953,3,6
0.1837084862759905,-0.3581449146727706,3,6
-0.13371910361939787,-0.510880420239474,3,6
0.003004367412470954,-0.6562614668131956,3,6
0.1499791313483953,-0.8315301828178612,3,6
-0.10215563981647799,-0.24445849574325626,3,6
0.22127356950844917,-0.26632372493564926,3,6
0.17574379789693365,-0.35850127068767573,3,6
-0.014369795808552827,-0.4681496198495075,3,6
0.04491194969036705,-0.6011903569013148,3,6
0.178928820072508,-0.40224089678897323,3,6
0.2126091871131221,-0.6147349165714393,3,6
-0.08628562743523234,-0.44965402433298096,3,6
0.11415569973501732,-0.3328583940314637,3,6
-0.14266058446587895,-0.4649187013034449,3,6
0.02538811907806808,-0.3787967920046765,3,6
-0.07108985871496552,-0.39964876227545865,3,6
0.13984300404970937,-0.1494156649557793,3,6
0.10375663868386681,-0.6175250207687389,3,6
0.06016866539854521,-0.6044304903829912,3,6
-0.017381523720256267,-0.37423364803924997,3,6
-0.014321073294834535,-0.3921125403449064,3,6
-0.09643821076379665,-0.41108249443476763,3,6
-0.3325950396303997,-0.3689517535253861,3,6
0.09913969615323051,-0.5752970883758589,3,6
0.11436624711454876,-0.277834711977942,3,6
0.010836613404762191,-0.46294553028405927,3,6
-0.06786317285071272,-0.5156568166998772,3,6
-0.026265974444970794,-0.24514156160324196,3,6
0.13763227969765132,-0.4304929014358479,3,6
0.037904871767578216,-0.42600038105055626,3,6
0.14616157011943154,-0.23687683659740114,3,6
0.04298200632605609,-0.3651222788659956,3,6
0.003058556515364644,-0.3262775586850291,3,6
-0.15984832181269426,-0.6742874560698958,3,6
-0.08583787759251646,-0.6947852337214913,3,6
0.06320621148050831,-0.666382555082159,3,6
0.03998569889758821,-0.6038941446366218,3,6
0.22414457131280624,-0.6351770335601472,3,6
-0.05107110205161636,-0.5762904123263728,3,6
0.06347352865848557,-0.4077958683569453,3,6
7.942472389100563e-4,-0.3666447943037521,3,6
0.060276309388281823,-0.7519270993750673,3,6
-0.04498390789578932,-0.6954917710308257,3,6
0.10501572290584887,-0.1062911405760602,3,6
-0.045854734202284114,-0.4868103365604107,3,6
0.12258991150299096,-0.32354410415115525,3,6
0.07067901528302846,-0.4946546295872909,3,6
0.03061442701713353,-0.4238281851686204,3,6
-0.22456475001289689,-0.6140672360046441,3,6
-0.04165172625819058,-0.4780586049683956,3,6
-0.016446706544947426,-0.3465711954326456,3,6
0.044647161955702896,-0.5283819384846116,3,6
-0.16829924965633902,-0.8611246118733773,3,6
-0.1262561108160769,-0.7338013953579117,3,6
-0.09718194293394318,-0.23113882706568706,3,6
0.0316233798930388,-0.3383835680221342,3,6
0.10457680751468158,-0.3887476557400524,3,6
-0.18164717512348771,-0.5029753860924732,3,6
-0.01990984662655862,-0.5704031929362969,3,6
0.023888232834771206,-0.5126982020205949,3,6
-0.03184538174526569,-0.4002630361975874,3,6
0.14137984285522665,-0.4277064938215883,3,6
-0.16660223509297303,-0.6083837576430732,3,6
-0.027010936619846562,-0.38986216726270806,3,6
-0.08542496883819017,-0.12542699865323015,3,6
-0.02547988304921281,-0.7634700935050098,3,6
0.047083606781528786,-0.46363282468122036,3,6
-0.028811064087736208,-0.12477902764112857,3,6
0.078792411838423,-0.29698730012287244,3,6
-0.014283559502441576,-0.3341760483696853,3,6
-0.0033824548411055325,-0.062150697192700693,3,6
-0.12114283991251103,-0.36027685966068423,3,6
0.04531101392654546,-0.5324559218868058,3,6
0.14909383632217452,-0.2987822349231037,3,6
-0.03152938138324171,-0.7632759970650578,3,6
0.0831305699589937,-0.13398398398628653,3,6
0.11653401644103444,-0.45571460732925223,3,6
-0.05749637108761013,-0.7418140111033056,3,6
-0.11575291627634349,-0.3348476132551587,3,6
0.0060598487455742756,-0.41229364503608357,3,6
-8.910939276220581e-4,-0.3099272572520009,3,6
-0.14752591466706177,-0.4906939383494939,3,6
-0.018985407083167233,-0.5072034190617185,3,6
-0.10844323875250675,-0.5709870755126425,3,6
0.16690034180990143,-0.40849752372935777,3,6
-0.07732403708660086,-0.34770077460196613,3,6
0.19157231227605515,-0.4920705127408818,3,6
0.03248391377304293,-0.18876573306668504,3,6
-0.04161577987663051,-0.4819065524812379,3,6
0.22649318654586598,-0.16807859871677147,3,6
0.07293711543033643,-0.27804178958363673,3,6
-0.011046844841477527,-0.36975342485588836,3,6
0.20060895291614927,-0.25548222834691375,3,6
0.1999950436766848,-0.6286712832670235,3,6
-0.20275605812139125,-0.3390706505896194,3,6
-0.04530373533607421,-0.32043095490118767,3,6
-0.10321228193519444,-0.2156844452744101,3,6
0.07591748763526326,-0.29878418456815714,3,6
0.027744734249664255,-0.49041169791500605,3,6
-0.025784665083685376,-0.5903909707278814,3,6
0.060295778517148985,-0.4160726909194103,3,6
-0.07453733355685946,-0.6664094746981437,3,6
-0.1464612951941137,-0.5906330840519497,3,6
0.22358163464033046,-0.08495224121752121,3,6
0.16430707887809518,-0.30908112478550626,3,6
-0.0909242382758307,-0.2755797392492141,3,6
0.16533084158927394,-0.1256815307411801,3,6
-0.007477902220670379,-0.4342707068129929,3,6
0.029557397782439487,-0.6881604441561976,3,6
0.12003653646396162,-0.28068235413597636,3,6
0.21260124633985317,-0.08614318275669762,3,6
0.16493948682183596,-0.4608947293743579,3,6
0.0010694371694608962,-0.6493503467423698,3,6
0.11716174911239494,-0.5641495169625821,3,6
-0.0751853920849308,-0.5962029415749943,3,6
0.1876632874776349,-0.38631052500295815,3,6
-0.21235088858053208,-0.603910820224148,3,6
-0.2767395085634318,-0.531767214999807,3,6
0.08779453738178364,-0.2918216155475087,3,6
-0.2028978087634774,-0.4448279007137913,3,6
-0.0577750686266314,-0.6168178088083534,3,6
-0.040463515347988255,-0.7232515927142169,3,6
0.11023068671512316,-0.15867912999091763,3,6
-0.3262152165010338,-0.5235059673582239,3,6
-0.3251909920276423,-0.7354281730749375,3,6
0.20239056177394577,-0.11959489083572675,3,6
-0.12490341602132933,-0.3171890520403343,3,6
0.017100335742663522,-0.38725377383835313,3,6
0.014056418070804655,-0.24760125252736023,3,6
0.006756234514069509,-0.17661206990322803,3,6
0.17325007386409458,-0.7652705977593318,3,6
0.1248622057105783,-0.5773669641121042,3,6
0.007170766338034068,-0.47450270376792203,3,6
-0.05186098108568113,-0.40617263364919065,3,6
-0.08856872180429737,-1.0332282536135868,3,6
0.1615332758379952,-0.3403489990078286,3,6
0.08635717714293856,-0.5114089920052418,3,6
0.2698122697374197,-0.3527834838269293,3,6
-0.01158483387969611,-0.5779303760170016,3,6
0.15704872862682537,-0.35414126403460533,3,6
0.12504168542686053,-0.14821550462343713,3,6
0.15808717900940367,-0.06905883841331542,3,6
0.009661271258072618,-0.44527121868669856,3,6
-0.0522093465940239,-0.5621158995590809,3,6
-0.03482446573505173,-0.33312138122181467,3,6
0.003368556467706396,-0.6258750293227063,3,6
-0.03680652416379088,-0.5043727769418542,3,6
-0.1837625637580828,-0.28545840778839465,3,6
0.007581701292346837,-0.44212406993524633,3,6
0.13423679106385566,-0.25347706650276874,3,6
0.0010021051258752578,-0.4321833430229729,3,6
-0.09479108099967665,-0.6555342492896234,3,6
0.1741029054269269,-0.09155427925853203,3,6
0.18896519845980597,-0.12330087342733129,3,6
0.12053683516702529,-0.17381655449720373,3,6
-0.24712775999207603,-0.5105054144757684,3,6
0.11889368817380899,-0.3707486406365486,3,6
0.0026684316826993404,-0.43883690877015125,3,6
0.15008622485609438,-0.6158365746003934,3,6
-0.09612599025562524,-0.5240699240723946,3,6
-0.24695484336522155,-0.4658795495086851,3,6
0.09812184366106644,-0.211505466731792,3,6
0.05081739945137176,-0.6907352832484592,3,6
-0.019483855477926304,-0.5457223494790472,3,6
-0.11472396567025178,-0.2392333048128632,3,6
0.3082196577081213,-0.41310717006563213,3,6
0.1851933464292685,-0.15561277659177275,3,6
0.14895734451611065,-0.102862085910312,3,6
0.02001612043503037,-0.49830560707385874,3,6
0.19900410027837484,-0.4897847794286672,3,6
-0.0932319818926442,-0.5200802157263091,3,6
0.1446643018597572,-0.501164582832274,3,6
-0.034595370976633774,-0.3702830194871019,3,6
-0.07041731240488018,-0.37623134435871197,3,6
-0.09019642643889433,-0.3383329888960308,3,6
-0.14427219552151552,-0.5771678747930232,3,6
0.03256241747682895,-0.6229830092222947,3,6
0.034418769583662384,-0.42274118568378916,3,6
-0.08364798045757296,-0.3724995131011232,3,6
0.21691992179632602,-0.5209272414025441,3,6
-0.047137656952842305,-0.5670838762561907,3,6
-0.17019216017050895,-0.7779946253658714,3,6
0.14426635420901218,-0.5619379847951947,3,6
-0.08517946392198084,-0.5672228996400084,3,6
0.0763427264404288,-0.5532039675623244,3,6
0.05929774882628963,-0.672863024018821,3,6
-0.021221125905202386,-0.030784920005150596,3,6
-0.014928512004314248,-0.33476581903752245,3,6
-0.08507635011655826,-0.4474754298261004,3,6
-0.09524721927026988,-0.22191415430259165,3,6
0.027966083593148172,-0.5720559462586028,3,6
-0.049150486169985214,-0.40213890161991495,3,6
-0.09395464187728102,-0.4078249609613953,3,6
0.024451734248638474,-0.4113119890754475,3,6
0.18709824839078543,-0.5360356214400767,3,6
-0.10891867206353015,-0.7858161567662666,3,6
-0.0013128216742691323,-0.2522926612340793,3,6
-0.016912305641893,-0.7783744463887172,3,6
-0.1521420712051842,-0.5624312879129404,3,6
0.07727419259083171,-0.40495079205026124,3,6
-0.004463840457938573,-0.5862886559721021,3,6
0.1178508005077813,-0.3042394433904098,3,6
0.3206978429254127,-0.28780008872963403,3,6
0.0290732965492619,-0.37467465898204533,3,6
0.21827355611432636,-0.4458331370254129,3,6
0.11745912005257006,-0.4507579764466062,3,6
0.048455812237125064,-0.23571855385299906,3,6
0.16338565565430319,-0.2233362383221659,3,6
0.0060512201073162075,-0.5357428813747133,3,6
-0.06683201444961055,-0.4311533716121133,3,6
0.02050215193427335,-0.3045526065814938,3,6
-0.013152453732010336,-0.33960477983040394,3,6
0.09512186859805113,-0.35461061007845834,3,6
0.008652193075223302,-0.6509084149222168,3,6
0.17808524755021074,-0.1964224787511342,3,6
-0.05596409868690033,-0.460268641040971,3,6
0.1027136471151382,-0.5076009574686742,3,6
-0.07127838043188282,-0.419449120932318,3,6
0.14272236642498395,-0.5932278132154811,3,6
-0.0069038986926673734,-0.32384938063935187,3,6
-0.2154102202756096,-0.6040438523352994,3,6
-0.33300760018814435,-0.6824525459905932,3,6
-0.19943737018471613,-0.41415308987213106,3,6
0.08149323703091269,-0.5503771985016372,3,6
0.13742798096160297,-0.0696380901731325,3,6
0.031544045310567134,-0.39238307883306234,3,6
-0.022898839120250675,-0.4331011981918893,3,6
0.0822719108807837,-0.6152633217979477,3,6
0.19405772955600337,-0.4835356736851514,3,6
0.11015577842477367,-0.37936228095797064,3,6
0.0012098911493872155,-0.46477432083989667,3,6
-0.047004258257531115,-0.39536710696679234,3,6
0.15246689243983522,-0.7126785489836127,3,6
-0.07072499848541325,-0.5847636282309381,3,6
-0.20686997907734786,-0.5206126790917347,3,6
-0.0680336808223744,-0.41256093297346474,3,6
-0.22888473608657592,-0.3982494672572717,3,6
0.13043531413865034,-0.6232980954072862,3,6
0.12374366167364168,-0.41746563839095807,3,6
0.028796206458195833,-0.5925279910155158,3,6
-0.18402675183036293,-0.5569426161872457,3,6
-0.04273702387223334,-0.3480105595348195,3,6
0.21445352858436362,-0.28220228148720833,3,6
0.15681355508034484,-0.4192628607519211,3,6
-0.09398648296205642,-0.3062681891431144,3,6
-0.13732837454987873,-0.6162067394266368,3,6
-0.020812951072916752,-0.4984643428299208,3,6
-0.2885331136599582,-0.5748309247070142,3,6
0.09461418437849835,-0.5361827976827288,3,6
0.026091521089769934,-0.35946841835797105,3,6
-0.03853958326029294,-0.40894257876544904,3,6
0.053183799215482004,-0.2271645171017933,3,6
0.1585860207378442,-0.24353210802717853,3,6
0.02680340649562176,-0.22527839888753623,3,6
-0.21032621966805837,-0.5436398400150082,3,6
0.09635153297677905,-0.3801843434999512,3,6
-0.010116721887188485,-0.8577361655494151,3,6
0.1584590624535669,-0.31953222861300223,3,6
0.0779451933536259,-0.3885680130830499,3,6
-0.07747085008821768,-0.3303634542749049,3,6
0.015238257533131336,-0.31043896231363527,3,6
0.09221608010067338,-0.4332940981153772,3,6
-0.14073188853604812,-0.46581227526567925,3,6
-0.10378692878255794,-0.48010678016651676,3,6
0.13099673875497234,-0.22051791157872364,3,6
0.1792569460279807,-0.3538477352663826,3,6
0.05265831766750928,-0.3337639434135158,3,6
0.05629023327479085,-0.5083677673277338,3,6
-0.041510090272623756,-0.4964576537468498,3,6
-0.0765225896161475,-0.5442108608991851,3,6
0.06337981350230294,-0.4240870937369855,3,6
0.01061469829414774,-0.38130618007864825,3,6
-0.33520796570802336,-0.5738410954370013,3,6
-0.15580664888008366,-0.28188019143601384,3,6
-0.06704633681989762,-0.3953361103120827,3,6
0.13521647089911631,-0.6199318440477682,3,6
0.1406512337271168,-0.4512282274447484,3,6
-0.005224581023522801,-0.6969098851644717,3,6
0.0345337867817159,-0.47467609517835974,3,6
0.19188926718368474,-0.2905220442541902,3,6
-0.04363864642949329,-0.3117612317282848,3,6
0.009688723336575958,-0.28259328255928395,3,6
-0.04506552342470982,-0.35391635763008916,3,6
-0.04088303952767619,-0.40229750026008904,3,6
-0.10243308142684598,-0.5885741618513277,3,6
0.05330223149304333,-0.2771483087240782,3,6
0.21965869397932405,-0.16142900540502209,3,6
0.010787018444595897,-0.5608923767297918,3,6
-0.13776621768728572,-0.3831882618168264,3,6
-0.07645621609068158,-0.43694291889124937,3,6
0.19992989216076565,-0.47430022258355764,3,6
0.18263592420921462,-0.3919491140365076,3,6
0.10757363669909213,-0.2547002703864646,3,6
0.03215146551569337,-0.5453796514829342,3,6
0.10494319734372906,-0.38052755609668115,3,6
-0.22504886037445884,-0.6308416031892141,3,6
-0.11049677802149438,-0.6050770118839068,3,6
0.1571994088145244,-0.3369333197790363,3,6
0.11750140093977689,-0.48812149257462534,3,6
0.1320363381606528,-0.38095211636796555,3,6
0.06322131208175158,-0.5096415790169615,3,6
-0.11828269681187996,-0.4278447567525318,3,6
0.20340275000404953,-0.2319835612985728,3,6
-0.1866486265343845,-0.7488731873941834,3,6
-0.19183605779231686,-0.47741156020369624,3,6
-0.2121917257286915,-0.1836279852604124,3,6
0.04158305258639894,-0.5335192258715677,3,6
0.05181213299287696,-0.5530133064670774,3,6
-0.05440783662355057,-0.4138671385730482,3,6
0.09663805542494434,-0.40565012446809057,3,6
-0.16127057628975452,-0.5892355242035995,3,6
-0.005180427765504467,-0.09696756760337405,3,6
-0.04306213844054217,-0.26985024211912856,3,6
0.1570128418486683,-0.3013725743590179,3,6
0.04757963568666375,-0.4423395151413231,3,6
-0.09361578042340507,-0.5066509055764774,3,6
0.1475206838977151,-0.38891299373812055,3,6
-0.1544280766951166,-0.4509952886266766,3,6
-0.07409740505725365,-0.562992997101746,3,6
-0.04313103282924702,-0.6009116801364691,3,6
0.1658518587869893,-0.40274597118871697,3,6
-0.003975228593036451,-0.5153384038604443,3,6
-0.06131161628088094,-0.20443331636132123,3,6
0.10190305065563374,-0.39979025380815947,3,6
0.18866952320737326,-0.3885129871023636,3,6
0.04726129357800553,-0.3326794329408072,3,6
0.05386668180618404,-0.24790665983438978,3,6
0.021637366490983384,-0.09627410622949947,3,6
-0.11576908905217156,-0.5264624834143565,3,6
0.06721120482490217,-0.32108784220936804,3,6
-0.06727319280948793,-0.6153728567045325,3,6
-0.0578479576466526,-0.4984112195802187,3,6
-0.11630070092721916,-0.4144691068813887,3,6
0.017869892708156532,-0.5224676179566436,3,6
0.015130793301403656,-0.5510935186329385,3,6
-0.033753972524251163,-0.530139141515203,3,6
0.14053050826439253,-0.3206351685013644,3,6
-0.2241592536215655,-0.36782646901581856,3,6
0.04599901907141114,-0.4355730341220594,3,6
0.1994540471061211,-0.14375621882578712,3,6
-0.11285720157773199,-0.624092180337567,3,6
0.0374425957107076,-0.59253066673526,3,6
-0.033276229140193014,-0.644448572019428,3,6
-0.01080839172197448,-0.7312639308831353,3,6
0.06342774675734295,-0.5198914144914462,3,6
0.07118999757323807,-0.4133806198962701,3,6
0.08502580991547776,-0.5503750557113187,3,6
0.16004293559409832,-0.13061455604039138,3,6
-0.1600325763248199,-0.6663555809040795,3,6
0.03123364967756373,-0.5186319478214183,3,6
0.06155028858933824,-0.4633370341954535,3,6
-0.0041721029852544445,-0.5187198169423162,3,6
0.23030007643274222,-0.4679632700055783,3,6
-0.07908766381995709,-0.14997541898270222,3,6
-0.041528201276716,-0.7042365685236549,3,6
0.10659208440694463,-0.4925338737732908,3,6
-0.07142550979022248,-0.4384096990279354,3,6
0.19095203153094994,-0.37347336364725037,3,6
-0.0372816337990185,-0.6485029536411039,3,6
-0.0760405928432201,-0.3182891123103873,3,6
0.23507703317298898,-0.49432729952503107,3,6
0.11243913663206495,-0.27374677209857845,3,6
-0.1271199965877502,-0.52223356612309,3,6
-0.1978174539768649,-0.47431623418538676,3,6
0.15078809115464126,-0.3196849934641668,3,6
0.2298669540044794,-0.339861865776977,3,6
0.018095979693242198,-0.5984246228417125,3,6
-0.06737719346671503,-0.5288240016163879,3,6
0.3193956964518158,-0.2850221404211633,3,6
-0.10720467767553926,-0.6755227954626223,3,6
0.3368646764718626,-0.27682844893683195,3,6
0.06086005754995197,-0.3820262852053991,3,6
-0.03457659052187509,-0.5425496449119688,3,6
-0.07878488085874003,-0.858086066292763,3,6
-0.049509515271500174,-0.36058725864733643,3,6
0.018635704600528616,-0.34332899314197,3,6
-0.07553765935528792,-0.6318861125759443,3,6
0.03178294111978382,-0.401903202816346,3,6
0.08498145638850334,-0.22688720141801896,3,6
-0.011870750530085378,-0.7193995996679876,3,6
0.01708004517400044,-0.6010172210168359,3,6
-0.015499867439754345,-0.48562308595496395,3,6
-0.02661399590947819,-0.6371110856535547,3,6
-0.11780355409732565,-0.21295924400907562,3,6
0.0025277642675146372,-0.650968316669471,3,6
-0.098582345440848207,-0.8086446504974836,3,6
0.03638743457891211,-0.6936280061270389,3,6
0.20364931060817754,-0.4976202199258702,3,6
0.14291823491449798,-0.11427682957346491,3,6
-0.1106908750926861,-0.5248433428155281,3,6
-0.11755868253148566,-0.6205575960354517,3,6
0.10764236924217188,-0.6794968875283482,3,6
0.015920458618823435,-0.5242728507882183,3,6
0.14374027415014504,-0.546380625029388,3,6
-0.03326684925032805,-0.4671782526738727,3,6
-0.06447742571847867,-0.3253391542689688,3,6
0.10873235511215175,-0.48668750626251245,3,6
-0.008340916699365292,-0.5795877352065337,3,6
0.021257678654143464,-0.7187760183214409,3,6
0.17299941598730348,-0.4015671332998217,3,6
-0.0047083130909422455,-0.48291811278542895,3,6
-0.28062091664787125,-0.7733905811552668,3,6
-0.13657905572884255,-0.5613331946090832,3,6
-0.09053451751196613,-0.3504843986371799,3,6
0.18320587238295488,-0.29513280636770384,3,6
-0.15288660360661183,-0.4998756532991021,3,6
0.09922511415683041,-0.6943219980200894,3,6
-0.08753009809559219,-0.4596172511781984,3,6
-0.10398588263295722,-0.44260379361541113,3,6
0.05113673273270786,-0.2991460953609089,3,6
-0.040908497104455335,-0.4015970966233763,3,6
0.08590276125136515,-0.11192098879693435,3,6
-0.03918520269166517,-0.6340196690059254,3,6
0.01610887406011889,-0.23020821447575876,3,6
0.09740693284484286,-0.8163240544961258,3,6
0.0527175307313891,-0.5138477752443594,3,6
0.07833975349432414,-0.2966344923972581,3,6
-0.034697599360768355,-0.45486090181608,3,6
0.17154346995769654,-0.424964623537523,3,6
0.10706951471740953,-0.20321494029172238,3,6
0.10423051213296142,-0.29622066402246,3,6
-0.15861755507594882,-0.3520788903703806,3,6
0.034639397931370344,-0.33086827937977864,3,6
0.054737800350327756,-0.36594835662769126,3,6
0.14046030631360096,-0.5203359727277967,3,6
0.009392573892701012,-0.6917150595885018,3,6
0.20657657376830868,-0.4638917439726822,3,6
-0.00818553328572752,-0.8036061499924516,3,6
-0.12909938584603048,-0.5726012494613191,3,6
-0.07629726986075062,-0.29283213552356,3,6
0.11331290666421312,-0.4193373288145279,3,6
0.05813373081735573,-0.49150992624332146,3,6
0.32814029950339246,-0.43515428208231266,3,6
-0.13348015444898123,-0.48125090244009405,3,6
-0.10449442474533502,-0.5002528373691486,3,6
0.03261885500823364,-0.46159320810073934,3,6
-0.1235799286017768,-0.3934133420246878,3,6
-0.012297807049070839,-0.2758927115143772,3,6
0.08496504725246361,-0.3535919616432511,3,6
-0.18699820669364806,-0.6228022406121861,3,6
-0.027255464131153234,-0.28471862548195276,3,6
0.193383663733592,-0.5403944048086383,3,6
-0.01594690309035865,-0.4701616865476198,3,6
0.00878609751153607,-0.3219727899287549,3,6
0.1751765274161698,-0.2256186693400953,3,6
-0.005505066613809589,-0.3379852383443377,3,6
-0.06026778241626404,-0.624675383909538,3,6
0.17740284319653377,-0.569479003194397,3,6
-0.015276986890407379,-0.40789816606777507,3,6
0.1941630488099119,-0.19876803799112347,3,6
0.13686642018974565,-0.6489763077066721,3,6
-0.16443371403379167,-0.629889040925365,3,6
0.0639228770295804,-0.4491285207139266,3,6
0.02916128202994909,-0.23549651259767262,3,6
0.15278061255694902,-0.3496643670640588,3,6
0.16242284838888035,-0.5218931301622876,3,6
0.008890681108607829,-0.4903385556008845,3,6
-0.019808836411321834,-0.3315575626158984,3,6
-0.07644500141586999,-0.6228195344530805,3,6
-0.041246339745164534,-0.5396401634640033,3,6
-0.13151924213703953,-0.10520576072965676,3,6
0.13442066137446546,-0.23566040762642285,3,6
0.037405282702272544,-0.35496124217250213,3,6
-0.08584700709000224,-0.48283637753317016,3,6
-0.08506093617087497,-0.48128253097752083,3,6
-0.05560275911271996,-0.34337889555169576,3,6
0.016191764012805754,-0.37361565382089595,3,6
-0.05710405613739408,-0.6123680704443959,3,6
-0.033086967043943885,-0.39704429993596546,3,6
-0.07072087899465457,-0.5762926173186351,3,6
-0.06429010445312479,-0.42238904671635513,3,6
-0.03859453500555332,-0.56388253786356,3,6
0.008952801780675299,-0.3953502808152942,3,6
-0.06572739955829071,-0.4920807632569114,3,6
-0.11048109036243975,-0.2340378350068742,3,6
-0.026810213727688742,-0.4532900301830055,3,6
-0.18732888774187798,-0.6512469231117641,3,6
-0.07929898843911617,-0.26006656420657354,3,6
0.05433380283292662,-0.20498072541145446,3,6
0.2089501736225712,-0.6230017672492794,3,6
0.2126033210405594,-0.29726730658227035,3,6
-0.021437154907317346,-0.6811589672972778,3,6
-0.13457691719012757,-0.5537314562318628,3,6
-0.11815654665249509,-0.7258510666585456,3,6
-0.20105169550945856,-0.7539945673002391,3,6
-0.09724030691885685,-0.6391189291716189,3,6
0.05209762056337691,-0.39103694555870666,3,6
-0.15723212742457957,-0.6628210088159452,3,6
-0.002878326190029201,-0.6601862047298777,3,6
0.21674241677622047,-0.2643022168288188,3,6
0.06805961463022409,-0.5526308133697367,3,6
0.08769740136275475,-0.6442472184576684,3,6
-6.417914287201731e-4,-0.44030214592346584,3,6
0.066521244166244,-0.5379234291817792,3,6
-0.13630530022478837,-0.2634880338264314,3,6
-0.1614315652202957,-0.5451542062106282,3,6
-0.1472304526749016,-0.6644470988516264,3,6
-0.033450291638582985,-0.5424160225922582,3,6
0.12387851007913493,-0.40133767714310387,3,6
-0.13056407810933862,-0.3758743106979389,3,6
-0.13423796984470038,-0.4242806356996328,3,6
0.0016330655013902518,-0.5989790956625798,3,6
-0.014143989188747874,-0.500109784587162,3,6
0.04306607294967335,-0.7698270606757656,3,6
-0.07968300745308904,-0.1853063176559215,3,6
0.0905705488346438,-0.32297319237581074,3,6
0.03343413079771825,-0.09951078095328117,3,6
0.06571608933743185,-0.37199747866868704,3,6
0.016706643714941585,-0.399610238436206,3,6
-0.13128551315027495,-0.5692691385135762,3,6
-0.08237196120060088,-0.45512602306768446,3,6
0.04366344314959775,-0.3499702982264643,3,6
-0.02810684743004252,-0.3495115936488101,3,6
-0.05825985531308275,-0.5455554887470793,3,6
-0.2289068901232312,-0.518759945040308,3,6
0.042964923208691413,-0.48449288887279973,3,6
0.1051464879881003,-0.3294394071735575,3,6
-0.01757635713524211,-0.5619266808825237,3,6
-0.07420853617169243,-0.5954400089863509,3,6
0.26192581606960974,-0.3002180187441891,3,6
0.04401735107565599,-0.17683345269374018,3,6
-0.21051938822674376,-0.6257948289432675,3,6
0.11122070251765868,-0.34192395278341886,3,6
0.01143965629006452,-0.6008205345772137,3,6
0.03266072924119891,-0.21362019332162493,3,6
0.02123812109928086,-0.3755671581863167,3,6
0.09626504242890066,-0.6340175006436858,3,6
0.043424310955897924,-0.35902108519895704,3,6
0.04861619517256453,-0.39926110110508656,3,6
0.2257898453916274,-0.18377577051205568,3,6
0.04111411095281947,-0.6437829365207196,3,6
0.04947118527132202,-0.577151629646657,3,6
-0.054485385427259586,-0.7728565820333623,3,6
0.15465079997433082,-0.7712061442349605,3,6
0.031226901560098164,-0.6303875485775159,3,6
-0.06389583929572261,-0.4355686786123649,3,6
0.04417722233400735,-0.4242329034388055,3,6
0.02043738243882459,-0.43755212249627123,3,6
0.046372675171417105,-0.5632350951309866,3,6
-0.04083343046067067,-0.5125071166906536,3,6
-0.07841018892285817,-0.2668114867369324,3,6
0.005223360092512189,-0.22258466715070557,3,6
-0.2846896623017045,-0.5172784082579474,3,6
-0.06149915469899325,-0.5877761761665103,3,6
-0.05222874370546057,-0.5033531012805835,3,6
0.048174023418690454,-0.28287682740076076,3,6
0.09206915473206553,-0.44474171721466094,3,6
-0.17171648711221324,-0.3692291998431752,3,6
0.02738163199374588,-0.6087011654938626,3,6
-0.2449111027773572,-0.6668438581015756,3,6
0.10411414227292246,-0.34953195711151236,3,6
0.012096530640441736,-0.35701479873662967,3,6
0.14712059074046488,-0.3172526314097489,3,6
-0.12930861183258083,-0.5650312492551386,3,6
0.09632347113752798,-0.568764626914551,3,6
0.14338537640283697,-0.44461299856369246,3,6
0.0486182845234398,-0.6758058751923667,3,6
0.17294514722423368,-0.3663191410595254,3,6
0.041243390041536515,-0.6244067363388415,3,6
-0.09509552070607963,-0.5522166603067682,3,6
0.08587830853497214,-0.5879916336400264,3,6
0.10704789800734002,-0.5999905339119034,3,6
-0.09478244022747012,-0.28024405657473495,3,6
0.05523015610014809,-0.3438958811595281,3,6
-0.03374080496411927,0.07286062798946766,3,6
-0.033188212375087484,-0.5575483609142705,3,6
-0.023490659783453743,-0.5258088481881927,3,6
-0.060470098567650676,-0.3403429615880722,3,6
0.02369643715855166,-0.5510296852875978,3,6
-0.010634631922246507,-0.7227098685546854,3,6
-0.042476677097776444,-0.4313089893299251,3,6
0.284065810584531,-0.4266597657254554,3,6
